2017-05-23 23:46:41,08p,snow025,loyalist,win,bloom023,rebel,lose,snow014,lord,win,kaze009,rebel,lose,kami009,loyalist,win,kaze003,rebel,lose,snow010,rebel,lose,yuki012,renegade,lose
2017-05-24 18:00:58,06p,wind001,lord,surrender,kami011,rebel,surrender,luna007,renegade,surrender,wind025,loyalist,surrender,hana002,rebel,surrender,shin009,rebel,surrender
2017-05-24 19:37:27,06p,snow014,lord,win,shin004,rebel,lose,yuki006,rebel,lose,snow001,loyalist,win,luna019,renegade,lose,kami016,rebel,lose
2017-05-24 21:04:42,06p,shin005,renegade,win,shin003,rebel,lose,luna051,loyalist,lose,tsuki015,rebel,lose,tsuki001,lord,lose,yuki002,rebel,lose
2017-05-24 21:18:50,06p,bloom015,rebel,win,snow007,renegade,lose,snow001,lord,lose,yuki006,rebel,win,sp003,rebel,win,bangai005,loyalist,lose
2017-05-24 21:40:59,06p,snow033,renegade,win,hana016,rebel,lose,bloom055,rebel,lose,luna014,lord,lose,snow024,rebel,lose,luna017,loyalist,lose
2017-05-24 21:46:58,06p,sp014,rebel,win,wind019,loyalist,lose,kami010,rebel,win,kami014,renegade,lose,kaze018,lord,lose,wind041,rebel,win
2017-05-24 22:05:14,06p,tsuki015,rebel,win,kaze007,loyalist,lose,luna037,rebel,win,tsuki008,rebel,win,tsuki006,renegade,lose,luna011,lord,lose
2017-05-24 22:24:24,06p,bloom029,rebel,win,bloom039,renegade,lose,kaze004,rebel,win,sp015,loyalist,lose,kami007,lord,lose,yuki007,rebel,win
2017-05-25 20:29:10,06p,kaze001,lord,win,bloom016,rebel,lose,wind017,renegade,lose,yuki002,loyalist,win,kaze018,rebel,lose,kaze009,rebel,lose
2017-05-25 20:55:16,06p,luna038,rebel,lose,bangai007,rebel,lose,kaze003,loyalist,win,wind057,renegade,lose,snow014,lord,win,bloom030,rebel,lose
2017-05-25 21:10:39,06p,kaze001,lord,lose,wind053,loyalist,lose,kami005,rebel,win,bangai005,renegade,lose,shin006,rebel,win,luna017,rebel,win
2017-05-25 21:56:52,08p,luna017,renegade,lose,wind042,rebel,lose,kami003,loyalist,win,luna037,lord,win,wind011,rebel,lose,yuki018,rebel,lose,shin005,loyalist,win,snow010,rebel,lose
2017-05-25 22:21:45,08p,kaze008,rebel,win,luna026,rebel,win,kami001,loyalist,lose,kami005,rebel,win,sp014,renegade,lose,wind014,lord,lose,kami006,rebel,win,kami009,loyalist,lose
2017-05-25 22:39:06,06p,snow053,rebel,lose,kami005,loyalist,win,kami004,rebel,lose,wind028,rebel,lose,tsuki001,lord,win,kami001,renegade,lose
2017-05-26 17:32:03,06p,kaze001,loyalist,win,tsuki017,rebel,lose,yuki010,rebel,lose,wind029,lord,win,sp002,renegade,lose,tsuki006,rebel,lose
2017-05-26 21:20:24,06p,snow014,lord,win,kami014,loyalist,win,shin011,rebel,lose,sp011,rebel,lose,luna020,renegade,lose,wind024,rebel,lose
2017-05-26 22:49:40,08p,wind001,lord,surrender,wind034,rebel,surrender,wind015,loyalist,surrender,bloom019,renegade,surrender,luna025,rebel,surrender,kaze003,rebel,surrender,luna031,rebel,surrender,bloom036,loyalist,surrender
2017-05-26 23:21:24,08p,tsuki012,rebel,win,shin003,lord,lose,wind018,rebel,win,hana014,rebel,win,snow014,loyalist,lose,kami009,renegade,lose,kami015,rebel,win,bloom041,loyalist,lose
2017-05-26 23:46:34,08p,bloom055,lord,win,snow023,rebel,lose,wind050,rebel,lose,luna015,loyalist,win,luna031,loyalist,win,snow033,renegade,lose,kami010,rebel,lose,sp014,rebel,lose
2017-05-27 21:34:33,06p,luna007,rebel,win,wind014,lord,lose,kami001,loyalist,lose,luna012,renegade,lose,luna009,rebel,win,kami006,rebel,win
